account,base_symbol,date,db_trades,matched,no_log,unmatched
3Q_sim13,CL,2026-05-04,83,83,0,0
3Q_sim13,CL,2026-05-05,50,50,0,0
3Q_sim13,CL,2026-05-06,133,133,0,0
3Q_sim13,CL,2026-05-07,97,97,0,0
3Q_sim13,CL,2026-05-08,37,37,0,0
3Q_sim13,CL,2026-05-11,42,42,0,0
3Q_sim13,CL,2026-05-12,26,26,0,0
3Q_sim13,CL,2026-05-13,28,28,0,0
3Q_sim13,CL,2026-05-14,18,18,0,0
3Q_sim13,CL,2026-05-15,9,9,0,0
3Q_sim13,CL,2026-05-18,1,1,0,0
3Q_sim13,CL,2026-05-19,4,4,0,0
3Q_sim13,CL,2026-05-21,35,35,0,0
3Q_sim13,CL,2026-05-22,46,46,0,0
3Q_sim13,CL,2026-05-25,41,41,0,0
3Q_sim13,CL,2026-05-26,34,34,0,0
3Q_sim13,CL,2026-05-27,50,50,0,0
3Q_sim13,CL,2026-05-28,64,64,0,0
3Q_sim13,CL,2026-05-29,44,44,0,0
3Q_sim13,CL,2026-05-31,2,2,0,0
3Q_sim13,CL,2026-06-01,54,54,0,0
3Q_sim13,CL,2026-06-02,3,3,0,0
3Q_sim13,CL,2026-06-23,2,2,0,0
3Q_sim13,CL,2026-06-24,32,32,0,0
3Q_sim13,CL,2026-06-25,41,41,0,0
3Q_sim13,CL,2026-06-26,35,35,0,0
3Q_sim13,CL,2026-06-29,23,23,0,0
3Q_sim13,CL,2026-06-30,22,22,0,0
3Q_sim13,CL,2026-07-01,22,22,0,0
3Q_sim13,CL,2026-07-02,18,18,0,0
3Q_sim13,CL,2026-07-03,8,8,0,0
3Q_sim13,CL,2026-07-06,19,19,0,0
3Q_sim13,CL,2026-07-07,20,20,0,0
3Q_sim13,CL,2026-07-08,83,83,0,0
3Q_sim13,CL,2026-07-09,40,40,0,0
3Q_sim13,CL,2026-07-10,31,31,0,0
3Q_sim13,CL,2026-07-13,60,60,0,0
3Q_sim13,CL,2026-07-14,77,77,0,0
3Q_sim13,CL,2026-07-15,41,41,0,0
3Q_sim13,CL,2026-07-16,25,25,0,0
3Q_sim13,CL,2026-07-17,35,35,0,0
3Q_sim13,NQ,2024-01-22,13,13,0,0
3Q_sim13,NQ,2024-01-23,11,11,0,0
3Q_sim13,NQ,2024-01-24,12,12,0,0
3Q_sim13,NQ,2024-01-25,12,12,0,0
3Q_sim13,NQ,2024-01-26,36,36,0,0
3Q_sim13,NQ,2024-01-29,24,24,0,0
3Q_sim13,NQ,2024-01-30,3,3,0,0
3Q_sim13,NQ,2024-01-31,30,30,0,0
3Q_sim13,NQ,2024-02-01,19,19,0,0
3Q_sim13,NQ,2024-02-02,38,38,0,0
3Q_sim13,NQ,2024-02-04,1,1,0,0
3Q_sim13,NQ,2024-02-05,42,42,0,0
3Q_sim13,NQ,2024-02-06,8,8,0,0
3Q_sim13,NQ,2024-02-07,13,13,0,0
3Q_sim13,NQ,2024-02-08,29,29,0,0
3Q_sim13,NQ,2024-02-12,9,9,0,0
3Q_sim13,NQ,2024-02-13,11,11,0,0
3Q_sim13,NQ,2024-02-14,11,11,0,0
3Q_sim13,NQ,2024-02-15,3,3,0,0
3Q_sim14,CL,2024-08-12,29,29,0,0
3Q_sim14,CL,2024-08-13,93,93,0,0
3Q_sim14,CL,2024-08-14,157,157,0,0
3Q_sim14,CL,2024-08-15,37,37,0,0
3Q_sim14,CL,2024-08-19,13,13,0,0
3Q_sim14,CL,2024-08-20,44,44,0,0
3Q_sim14,CL,2024-08-21,51,51,0,0
3Q_sim14,CL,2024-08-22,106,106,0,0
3Q_sim14,CL,2024-08-23,34,34,0,0
3Q_sim14,CL,2024-08-25,4,4,0,0
3Q_sim14,CL,2024-08-26,77,77,0,0
3Q_sim14,CL,2024-08-27,86,86,0,0
3Q_sim14,CL,2024-08-28,117,117,0,0
3Q_sim14,CL,2024-08-29,38,38,0,0
3Q_sim14,CL,2024-08-30,5,5,0,0
3Q_sim14,CL,2024-09-04,165,165,0,0
3Q_sim14,CL,2024-09-05,26,26,0,0
3Q_sim14,CL,2024-09-11,14,14,0,0
3Q_sim14,CL,2024-09-18,1,1,0,0
3Q_sim14,CL,2024-09-19,77,77,0,0
3Q_sim14,CL,2024-09-20,66,66,0,0
3Q_sim14,CL,2024-09-22,2,2,0,0
3Q_sim14,CL,2024-09-23,88,88,0,0
3Q_sim14,CL,2024-09-24,123,123,0,0
3Q_sim14,CL,2024-09-25,137,137,0,0
3Q_sim14,CL,2024-09-26,164,164,0,0
3Q_sim14,CL,2024-09-27,128,128,0,0
3Q_sim14,CL,2024-09-29,1,1,0,0
3Q_sim14,CL,2024-09-30,13,13,0,0
3Q_sim14,CL,2024-10-01,122,122,0,0
3Q_sim14,CL,2024-10-02,213,213,0,0
3Q_sim14,CL,2024-10-03,176,176,0,0
3Q_sim14,CL,2024-10-04,187,187,0,0
3Q_sim14,CL,2024-10-06,10,10,0,0
3Q_sim14,CL,2024-10-07,161,161,0,0
3Q_sim14,CL,2024-10-08,101,101,0,0
3Q_sim14,CL,2024-10-09,27,27,0,0
3Q_sim14,CL,2024-10-10,129,129,0,0
3Q_sim14,CL,2024-10-11,141,141,0,0
3Q_sim14,CL,2024-10-13,7,7,0,0
3Q_sim14,CL,2024-10-14,131,131,0,0
3Q_sim14,CL,2024-10-15,197,197,0,0
3Q_sim14,CL,2024-10-16,73,73,0,0
3Q_sim14,CL,2024-10-17,74,74,0,0
3Q_sim14,CL,2024-10-18,102,102,0,0
3Q_sim14,CL,2024-10-20,4,4,0,0
3Q_sim14,CL,2024-10-21,90,90,0,0
3Q_sim14,CL,2024-10-22,64,64,0,0
3Q_sim14,CL,2024-10-23,85,85,0,0
3Q_sim14,CL,2024-10-24,96,96,0,0
3Q_sim14,CL,2024-10-25,86,86,0,0
3Q_sim14,CL,2024-10-27,10,10,0,0
3Q_sim14,CL,2024-10-28,110,110,0,0
3Q_sim14,CL,2024-10-29,98,98,0,0
3Q_sim14,CL,2024-10-30,88,88,0,0
3Q_sim14,CL,2024-10-31,180,180,0,0
3Q_sim14,CL,2024-11-01,120,120,0,0
3Q_sim14,CL,2024-11-04,108,108,0,0
3Q_sim14,CL,2024-11-05,68,68,0,0
3Q_sim14,CL,2024-11-06,150,150,0,0
3Q_sim14,CL,2024-11-07,109,109,0,0
3Q_sim14,CL,2024-11-08,117,117,0,0
3Q_sim14,CL,2024-11-11,166,166,0,0
3Q_sim14,CL,2024-11-12,94,94,0,0
3Q_sim14,CL,2024-11-13,126,126,0,0
3Q_sim14,CL,2024-11-14,69,69,0,0
3Q_sim14,CL,2024-11-15,90,90,0,0
3Q_sim14,CL,2024-11-17,3,3,0,0
3Q_sim14,CL,2024-11-18,78,78,0,0
3Q_sim14,CL,2024-11-19,88,88,0,0
3Q_sim14,CL,2024-11-20,61,61,0,0
3Q_sim14,CL,2024-11-21,69,69,0,0
3Q_sim14,CL,2024-11-22,127,127,0,0
3Q_sim14,CL,2024-11-25,125,125,0,0
3Q_sim14,CL,2024-11-26,117,117,0,0
3Q_sim14,CL,2024-11-27,140,140,0,0
3Q_sim14,CL,2024-11-28,30,30,0,0
3Q_sim14,CL,2024-11-29,153,153,0,0
3Q_sim14,CL,2024-12-01,3,3,0,0
3Q_sim14,CL,2024-12-02,98,98,0,0
3Q_sim14,CL,2024-12-03,80,80,0,0
3Q_sim14,CL,2024-12-04,77,77,0,0
3Q_sim14,CL,2024-12-05,109,109,0,0
3Q_sim14,CL,2024-12-06,66,66,0,0
3Q_sim14,CL,2024-12-09,58,58,0,0
3Q_sim14,CL,2024-12-10,73,73,0,0
3Q_sim14,CL,2024-12-11,58,58,0,0
3Q_sim14,CL,2024-12-12,76,76,0,0
3Q_sim14,CL,2024-12-13,62,62,0,0
3Q_sim14,CL,2024-12-15,1,1,0,0
3Q_sim14,CL,2024-12-16,50,50,0,0
3Q_sim14,CL,2024-12-17,68,68,0,0
3Q_sim14,CL,2024-12-18,91,91,0,0
3Q_sim14,CL,2024-12-19,56,56,0,0
3Q_sim14,CL,2024-12-20,54,54,0,0
3Q_sim14,CL,2024-12-23,52,52,0,0
3Q_sim14,CL,2024-12-24,40,40,0,0
3Q_sim14,CL,2024-12-26,35,35,0,0
3Q_sim14,CL,2024-12-27,38,38,0,0
3Q_sim14,CL,2024-12-29,1,1,0,0
3Q_sim14,CL,2024-12-30,85,85,0,0
3Q_sim14,CL,2024-12-31,73,73,0,0
3Q_sim14,CL,2025-01-02,67,67,0,0
3Q_sim14,CL,2025-01-03,50,50,0,0
3Q_sim14,CL,2025-01-05,1,1,0,0
3Q_sim14,CL,2025-01-06,58,58,0,0
3Q_sim14,CL,2025-01-07,52,52,0,0
3Q_sim14,CL,2025-01-08,67,67,0,0
3Q_sim14,CL,2025-01-09,57,57,0,0
3Q_sim14,CL,2025-01-10,101,101,0,0
3Q_sim14,CL,2025-01-12,10,10,0,0
3Q_sim14,CL,2025-01-13,127,127,0,0
3Q_sim14,CL,2025-01-14,59,59,0,0
3Q_sim14,CL,2025-01-15,79,79,0,0
3Q_sim14,CL,2025-01-16,101,101,0,0
3Q_sim14,CL,2025-01-17,92,92,0,0
3Q_sim14,CL,2025-01-19,3,3,0,0
3Q_sim14,CL,2025-01-20,71,71,0,0
3Q_sim14,CL,2025-01-21,110,110,0,0
3Q_sim14,CL,2025-01-22,85,85,0,0
3Q_sim14,CL,2025-01-23,107,107,0,0
3Q_sim14,CL,2025-01-24,100,100,0,0
3Q_sim14,CL,2025-01-27,80,80,0,0
3Q_sim14,CL,2025-01-28,82,82,0,0
3Q_sim14,CL,2025-01-29,84,84,0,0
3Q_sim14,CL,2025-01-30,89,89,0,0
3Q_sim14,CL,2025-01-31,125,125,0,0
3Q_sim14,CL,2025-02-02,17,17,0,0
3Q_sim14,CL,2025-02-03,128,128,0,0
3Q_sim14,CL,2025-02-04,130,130,0,0
3Q_sim14,CL,2025-02-05,104,104,0,0
3Q_sim14,CL,2025-02-06,73,73,0,0
3Q_sim14,CL,2025-02-07,95,95,0,0
3Q_sim14,CL,2025-02-09,1,1,0,0
3Q_sim14,CL,2025-02-10,37,37,0,0
3Q_sim14,CL,2025-02-11,49,49,0,0
3Q_sim14,CL,2025-02-12,103,103,0,0
3Q_sim14,CL,2025-02-13,57,57,0,0
3Q_sim14,CL,2025-02-14,50,50,0,0
3Q_sim14,CL,2025-02-16,3,3,0,0
3Q_sim14,CL,2025-02-17,16,16,0,0
3Q_sim14,CL,2025-02-18,29,29,0,0
3Q_sim14,CL,2025-02-19,7,7,0,0
3Q_sim14,CL,2025-02-20,5,5,0,0
3Q_sim14,CL,2025-03-07,55,55,0,0
3Q_sim14,CL,2025-03-09,3,3,0,0
3Q_sim14,CL,2025-03-10,67,67,0,0
3Q_sim14,CL,2025-03-11,33,33,0,0
3Q_sim14,CL,2025-03-12,72,72,0,0
3Q_sim14,CL,2025-03-13,56,56,0,0
3Q_sim14,CL,2025-03-14,65,65,0,0
3Q_sim14,CL,2025-03-16,3,3,0,0
3Q_sim14,CL,2025-03-17,33,33,0,0
3Q_sim14,CL,2025-03-18,68,68,0,0
3Q_sim14,CL,2025-03-19,52,52,0,0
3Q_sim14,CL,2025-03-20,47,47,0,0
3Q_sim14,CL,2025-03-21,46,46,0,0
3Q_sim14,CL,2025-03-23,1,1,0,0
3Q_sim14,CL,2025-03-24,51,51,0,0
3Q_sim14,CL,2025-03-25,51,51,0,0
3Q_sim14,CL,2025-03-26,41,41,0,0
3Q_sim14,CL,2025-03-27,49,49,0,0
3Q_sim14,CL,2025-03-28,47,47,0,0
3Q_sim14,CL,2025-03-30,3,3,0,0
3Q_sim14,CL,2025-03-31,93,93,0,0
3Q_sim14,CL,2025-04-01,83,83,0,0
3Q_sim14,CL,2025-04-02,72,72,0,0
3Q_sim14,CL,2025-04-03,119,119,0,0
3Q_sim14,CL,2025-04-04,206,206,0,0
3Q_sim14,CL,2025-04-06,11,11,0,0
3Q_sim14,CL,2025-04-07,331,331,0,0
3Q_sim14,CL,2025-04-08,188,188,0,0
3Q_sim14,CL,2025-04-09,267,267,0,0
3Q_sim14,CL,2025-04-10,182,182,0,0
3Q_sim14,CL,2025-04-11,158,158,0,0
3Q_sim14,CL,2025-04-13,4,4,0,0
3Q_sim14,CL,2025-04-14,80,80,0,0
3Q_sim14,CL,2025-04-15,63,63,0,0
3Q_sim14,CL,2025-04-16,93,93,0,0
3Q_sim14,CL,2025-04-17,24,24,0,0
3Q_sim14,CL,2025-04-20,4,4,0,0
3Q_sim14,CL,2025-04-21,76,76,0,0
3Q_sim14,CL,2025-04-22,71,71,0,0
3Q_sim14,CL,2025-04-23,167,167,0,0
3Q_sim14,CL,2025-04-24,70,70,0,0
3Q_sim14,CL,2025-04-25,72,72,0,0
3Q_sim14,CL,2025-04-27,7,7,0,0
3Q_sim14,CL,2025-04-28,75,75,0,0
3Q_sim14,CL,2025-04-29,90,90,0,0
3Q_sim14,CL,2025-04-30,178,178,0,0
3Q_sim14,CL,2025-05-01,158,158,0,0
3Q_sim14,CL,2025-05-02,72,72,0,0
3Q_sim14,CL,2025-05-04,20,20,0,0
3Q_sim14,CL,2025-05-05,151,151,0,0
3Q_sim14,CL,2025-05-06,113,113,0,0
3Q_sim14,CL,2025-05-07,95,95,0,0
3Q_sim14,CL,2025-05-08,77,77,0,0
3Q_sim14,CL,2025-05-09,54,54,0,0
3Q_sim14,CL,2025-05-12,91,91,0,0
3Q_sim14,CL,2025-05-13,66,66,0,0
3Q_sim14,CL,2025-05-14,41,41,0,0
3Q_sim14,CL,2025-05-15,94,94,0,0
3Q_sim14,CL,2025-05-16,54,54,0,0
3Q_sim14,CL,2025-05-18,6,6,0,0
3Q_sim14,CL,2025-05-19,72,72,0,0
3Q_sim14,CL,2025-05-20,74,74,0,0
3Q_sim14,CL,2025-05-21,82,82,0,0
3Q_sim14,CL,2025-05-22,97,97,0,0
3Q_sim14,CL,2025-05-23,93,93,0,0
3Q_sim14,CL,2025-05-26,25,25,0,0
3Q_sim14,CL,2025-05-27,62,62,0,0
3Q_sim14,CL,2025-05-28,66,66,0,0
3Q_sim14,CL,2025-05-29,63,63,0,0
3Q_sim14,CL,2025-05-30,97,97,0,0
3Q_sim14,CL,2025-06-01,9,9,0,0
3Q_sim14,CL,2025-06-02,104,104,0,0
3Q_sim14,CL,2025-06-03,76,76,0,0
3Q_sim14,CL,2025-06-04,91,91,0,0
3Q_sim14,CL,2025-06-05,51,51,0,0
3Q_sim14,CL,2025-06-06,62,62,0,0
3Q_sim14,CL,2025-06-09,54,54,0,0
3Q_sim14,CL,2025-06-10,57,57,0,0
3Q_sim14,CL,2025-06-11,173,173,0,0
3Q_sim14,CL,2025-06-12,109,109,0,0
3Q_sim14,CL,2025-06-13,437,437,0,0
3Q_sim14,CL,2025-06-15,23,23,0,0
3Q_sim14,CL,2025-06-16,192,192,0,0
3Q_sim14,CL,2025-06-17,55,55,0,0
3Q_sim14,CL,2025-06-18,25,25,0,0
3Q_sim14,CL,2025-06-19,3,3,0,0
3Q_sim14,CL,2025-06-20,8,8,0,0
3Q_sim14,CL,2025-06-23,368,368,0,0
3Q_sim14,CL,2025-06-24,276,276,0,0
3Q_sim14,CL,2025-06-25,95,95,0,0
3Q_sim14,CL,2025-06-26,107,107,0,0
3Q_sim14,CL,2025-06-27,80,80,0,0
3Q_sim14,CL,2025-06-29,1,1,0,0
3Q_sim14,CL,2025-06-30,58,58,0,0
3Q_sim14,CL,2025-07-01,81,81,0,0
3Q_sim14,CL,2025-07-02,69,69,0,0
3Q_sim14,CL,2025-07-03,65,65,0,0
3Q_sim14,CL,2025-07-04,27,27,0,0
3Q_sim14,CL,2025-07-06,3,3,0,0
3Q_sim14,CL,2025-07-07,79,79,0,0
3Q_sim14,CL,2025-07-08,101,101,0,0
3Q_sim14,CL,2025-07-09,55,55,0,0
3Q_sim14,CL,2025-07-10,81,81,0,0
3Q_sim14,CL,2025-07-11,63,63,0,0
3Q_sim14,CL,2025-07-13,2,2,0,0
3Q_sim14,CL,2025-07-14,75,75,0,0
3Q_sim14,CL,2025-07-15,64,64,0,0
3Q_sim14,CL,2025-07-16,74,74,0,0
3Q_sim14,CL,2025-07-17,84,84,0,0
3Q_sim14,CL,2025-07-18,29,29,0,0
3Q_sim14,CL,2025-07-21,21,21,0,0
3Q_sim14,CL,2025-07-22,20,20,0,0
3Q_sim14,CL,2025-07-23,18,18,0,0
3Q_sim14,CL,2025-07-24,21,21,0,0
3Q_sim14,CL,2025-07-25,13,13,0,0
3Q_sim14,CL,2025-07-28,19,19,0,0
3Q_sim14,CL,2025-07-29,27,27,0,0
3Q_sim14,CL,2025-07-30,28,28,0,0
3Q_sim14,CL,2025-07-31,22,22,0,0
3Q_sim14,CL,2025-08-01,35,35,0,0
3Q_sim14,CL,2025-08-03,2,2,0,0
3Q_sim14,CL,2025-08-04,26,26,0,0
3Q_sim14,CL,2025-08-05,23,23,0,0
3Q_sim14,CL,2025-08-06,42,42,0,0
3Q_sim14,CL,2025-08-07,26,26,0,0
3Q_sim14,CL,2025-08-08,55,55,0,0
3Q_sim14,CL,2025-08-11,27,27,0,0
3Q_sim14,CL,2025-08-12,31,31,0,0
3Q_sim14,CL,2025-08-13,40,40,0,0
3Q_sim14,CL,2025-08-14,39,39,0,0
3Q_sim14,CL,2025-08-15,39,39,0,0
3Q_sim14,CL,2025-08-17,2,2,0,0
3Q_sim14,CL,2025-08-18,72,72,0,0
3Q_sim14,CL,2025-08-19,62,62,0,0
3Q_sim14,CL,2025-08-20,61,61,0,0
3Q_sim14,CL,2025-08-21,61,61,0,0
3Q_sim14,CL,2025-08-22,43,43,0,0
3Q_sim14,CL,2025-08-25,36,36,0,0
3Q_sim14,CL,2025-08-26,98,98,0,0
3Q_sim14,CL,2025-08-27,40,40,0,0
3Q_sim14,CL,2025-08-28,52,52,0,0
3Q_sim14,CL,2025-08-29,56,56,0,0
3Q_sim14,CL,2025-09-01,20,20,0,0
3Q_sim14,CL,2025-09-02,55,55,0,0
3Q_sim14,CL,2025-09-03,72,72,0,0
3Q_sim14,CL,2025-09-04,103,103,0,0
3Q_sim14,CL,2025-09-05,85,85,0,0
3Q_sim14,CL,2025-09-07,2,2,0,0
3Q_sim14,CL,2025-09-08,34,34,0,0
3Q_sim14,CL,2025-09-09,105,105,0,0
3Q_sim14,CL,2025-09-10,50,50,0,0
3Q_sim14,CL,2025-09-11,56,56,0,0
3Q_sim14,CL,2025-09-12,67,67,0,0
3Q_sim14,CL,2025-09-15,36,36,0,0
3Q_sim14,CL,2025-09-16,46,46,0,0
3Q_sim14,CL,2025-09-17,33,33,0,0
3Q_sim14,CL,2025-09-18,59,59,0,0
3Q_sim14,CL,2025-09-19,52,52,0,0
3Q_sim14,CL,2025-09-22,41,41,0,0
3Q_sim14,CL,2025-09-23,89,89,0,0
3Q_sim14,CL,2025-09-24,46,46,0,0
3Q_sim14,CL,2025-10-13,85,85,0,0
3Q_sim14,CL,2025-10-14,122,122,0,0
3Q_sim14,CL,2025-10-15,65,65,0,0
3Q_sim14,CL,2025-10-16,83,83,0,0
3Q_sim14,CL,2025-10-17,28,28,0,0
3Q_sim14,CL,2025-10-19,1,1,0,0
3Q_sim14,CL,2025-10-20,9,9,0,0
3Q_sim14,CL,2025-10-21,7,7,0,0
3Q_sim14,CL,2025-10-22,79,79,0,0
3Q_sim14,CL,2025-10-23,156,156,0,0
3Q_sim14,CL,2025-10-24,97,97,0,0
3Q_sim14,CL,2025-10-26,1,1,0,0
3Q_sim14,CL,2025-10-27,110,110,0,0
3Q_sim14,CL,2025-10-28,97,97,0,0
3Q_sim14,CL,2025-10-29,73,73,0,0
3Q_sim14,CL,2025-10-30,72,72,0,0
3Q_sim14,CL,2025-10-31,77,77,0,0
3Q_sim14,CL,2025-11-02,1,1,0,0
3Q_sim14,CL,2025-11-03,67,67,0,0
3Q_sim14,CL,2025-11-04,57,57,0,0
3Q_sim14,CL,2025-11-05,63,63,0,0
3Q_sim14,CL,2025-11-06,94,94,0,0
3Q_sim14,CL,2025-11-07,26,26,0,0
3Q_sim14,CL,2025-11-16,3,3,0,0
3Q_sim14,CL,2025-11-17,46,46,0,0
3Q_sim14,CL,2025-11-18,43,43,0,0
3Q_sim14,CL,2025-11-19,3,3,0,0
3Q_sim14,CL,2025-11-23,3,3,0,0
3Q_sim14,CL,2025-11-24,45,45,0,0
3Q_sim14,CL,2025-11-25,161,161,0,0
3Q_sim14,CL,2025-11-26,81,81,0,0
3Q_sim14,CL,2025-11-27,24,24,0,0
3Q_sim14,CL,2025-11-28,27,27,0,0
3Q_sim14,CL,2025-11-30,9,9,0,0
3Q_sim14,CL,2025-12-01,53,53,0,0
3Q_sim14,CL,2025-12-02,113,113,0,0
3Q_sim14,CL,2025-12-03,63,63,0,0
3Q_sim14,CL,2025-12-04,51,51,0,0
3Q_sim14,CL,2025-12-05,39,39,0,0
3Q_sim14,CL,2025-12-08,61,61,0,0
3Q_sim14,CL,2025-12-09,40,40,0,0
3Q_sim14,CL,2025-12-10,51,51,0,0
3Q_sim14,CL,2025-12-11,98,98,0,0
3Q_sim14,CL,2025-12-12,54,54,0,0
3Q_sim14,CL,2025-12-14,1,1,0,0
3Q_sim14,CL,2025-12-15,55,55,0,0
3Q_sim14,CL,2025-12-16,50,50,0,0
3Q_sim14,CL,2025-12-17,29,29,0,0
3Q_sim14,CL,2025-12-18,51,51,0,0
3Q_sim14,CL,2025-12-19,52,52,0,0
3Q_sim14,CL,2025-12-22,40,40,0,0
3Q_sim14,CL,2025-12-23,40,40,0,0
3Q_sim14,CL,2025-12-24,27,27,0,0
3Q_sim14,CL,2025-12-26,44,44,0,0
3Q_sim14,CL,2025-12-29,55,55,0,0
3Q_sim14,CL,2025-12-30,36,36,0,0
3Q_sim14,CL,2025-12-31,50,50,0,0
3Q_sim14,CL,2026-01-02,42,42,0,0
3Q_sim14,CL,2026-01-04,9,9,0,0
3Q_sim14,CL,2026-01-05,71,71,0,0
3Q_sim14,CL,2026-01-06,99,99,0,0
3Q_sim14,CL,2026-01-07,115,115,0,0
3Q_sim14,CL,2026-01-08,105,105,0,0
3Q_sim14,CL,2026-01-09,77,77,0,0
3Q_sim14,CL,2026-01-11,3,3,0,0
3Q_sim14,CL,2026-01-12,100,100,0,0
3Q_sim14,CL,2026-01-13,102,102,0,0
3Q_sim14,CL,2026-01-14,187,187,0,0
3Q_sim14,CL,2026-01-15,38,38,0,0
3Q_sim14,CL,2026-01-16,12,12,0,0
3Q_sim14,CL,2026-01-19,2,2,0,0
3Q_sim14,CL,2026-01-20,4,4,0,0
3Q_sim14,CL,2026-01-28,41,41,0,0
3Q_sim14,CL,2026-01-29,242,242,0,0
3Q_sim14,CL,2026-01-30,170,170,0,0
3Q_sim14,CL,2026-02-01,14,14,0,0
3Q_sim14,CL,2026-02-02,153,153,0,0
3Q_sim14,CL,2026-02-03,146,146,0,0
3Q_sim14,CL,2026-02-04,179,179,0,0
3Q_sim14,CL,2026-02-05,140,140,0,0
3Q_sim14,CL,2026-02-06,183,183,0,0
3Q_sim14,CL,2026-02-08,2,2,0,0
3Q_sim14,CL,2026-02-09,83,83,0,0
3Q_sim14,CL,2026-02-10,77,77,0,0
3Q_sim14,CL,2026-02-11,72,72,0,0
3Q_sim14,CL,2026-02-12,61,61,0,0
3Q_sim14,CL,2026-02-13,67,67,0,0
3Q_sim14,CL,2026-02-15,1,1,0,0
3Q_sim14,CL,2026-02-16,26,26,0,0
3Q_sim14,CL,2026-02-17,142,142,0,0
3Q_sim14,CL,2026-02-18,76,76,0,0
3Q_sim14,CL,2026-02-19,101,101,0,0
3Q_sim14,CL,2026-02-20,110,110,0,0
3Q_sim14,CL,2026-02-22,2,2,0,0
3Q_sim14,CL,2026-02-23,60,60,0,0
3Q_sim14,CL,2026-02-24,106,106,0,0
3Q_sim14,CL,2026-02-25,83,83,0,0
3Q_sim14,CL,2026-02-26,143,143,0,0
3Q_sim14,CL,2026-02-27,116,116,0,0
3Q_sim14,CL,2026-03-01,44,44,0,0
3Q_sim14,CL,2026-03-02,500,500,0,0
3Q_sim14,CL,2026-03-03,590,590,0,0
3Q_sim14,CL,2026-03-04,362,362,0,0
3Q_sim14,CL,2026-03-05,485,485,0,0
3Q_sim14,CL,2026-03-06,713,713,0,0
3Q_sim14,CL,2026-03-08,12,12,0,0
3Q_sim14,CL,2026-03-09,730,730,0,0
3Q_sim14,CL,2026-03-10,649,649,0,0
3Q_sim14,CL,2026-03-11,448,448,0,0
3Q_sim14,CL,2026-03-12,441,441,0,0
3Q_sim14,CL,2026-03-13,285,285,0,0
3Q_sim14,CL,2026-03-15,30,30,0,0
3Q_sim14,CL,2026-03-16,334,334,0,0
3Q_sim14,CL,2026-03-17,209,209,0,0
3Q_sim14,CL,2026-03-18,91,91,0,0
3Q_sim14,CL,2026-03-19,40,40,0,0
3Q_sim14,CL,2026-03-20,10,10,0,0
3Q_sim14,CL,2026-03-23,580,580,0,0
3Q_sim14,CL,2026-03-24,325,325,0,0
3Q_sim14,CL,2026-03-25,290,290,0,0
3Q_sim14,CL,2026-03-26,293,293,0,0
3Q_sim14,CL,2026-03-27,264,264,0,0
3Q_sim14,CL,2026-03-29,17,17,0,0
3Q_sim14,CL,2026-03-30,248,248,0,0
3Q_sim14,CL,2026-03-31,427,427,0,0
3Q_sim14,CL,2026-04-01,218,218,0,0
3Q_sim14,CL,2026-04-02,265,265,0,0
3Q_sim14,CL,2026-04-05,16,16,0,0
3Q_sim14,CL,2026-04-06,250,250,0,0
3Q_sim14,CL,2026-04-07,378,378,0,0
3Q_sim14,CL,2026-04-08,233,233,0,0
3Q_sim14,CL,2026-04-09,395,395,0,0
3Q_sim14,CL,2026-04-10,85,85,0,0
3Q_sim14,CL,2026-04-12,18,18,0,0
3Q_sim14,CL,2026-04-13,231,231,0,0
3Q_sim14,CL,2026-04-14,204,204,0,0
3Q_sim14,CL,2026-04-15,121,121,0,0
3Q_sim14,CL,2026-04-16,93,93,0,0
3Q_sim14,CL,2026-04-17,52,52,0,0
3Q_sim14,CL,2026-04-19,8,8,0,0
3Q_sim14,CL,2026-04-20,16,16,0,0
3Q_sim14,CL,2026-04-21,22,22,0,0
3Q_sim14,CL,2026-04-29,166,166,0,0
3Q_sim14,CL,2026-04-30,271,271,0,0
3Q_sim14,CL,2026-05-01,191,191,0,0
3Q_sim14,CL,2026-05-03,7,7,0,0
3Q_sim14,CL,2026-05-04,46,46,0,0
3Q_sim14,CL,2026-05-05,164,164,0,0
3Q_sim14,CL,2026-05-06,329,329,0,0
3Q_sim14,CL,2026-05-07,262,262,0,0
3Q_sim14,CL,2026-05-08,150,150,0,0
3Q_sim14,CL,2026-05-10,14,14,0,0
3Q_sim14,CL,2026-05-11,146,146,0,0
3Q_sim14,CL,2026-05-12,105,105,0,0
3Q_sim14,CL,2026-05-13,93,93,0,0
3Q_sim14,CL,2026-05-14,124,124,0,0
3Q_sim14,CL,2026-05-15,44,44,0,0
3Q_sim14,CL,2026-05-17,3,3,0,0
3Q_sim14,CL,2026-05-18,20,20,0,0
3Q_sim14,CL,2026-05-19,6,6,0,0
3Q_sim14,CL,2026-05-21,98,98,0,0
3Q_sim14,CL,2026-05-22,195,195,0,0
3Q_sim14,CL,2026-05-24,18,18,0,0
3Q_sim14,CL,2026-05-25,102,102,0,0
3Q_sim14,CL,2026-05-26,159,159,0,0
3Q_sim14,CL,2026-05-27,277,277,0,0
3Q_sim14,CL,2026-05-28,160,160,0,0
3Q_sim14,CL,2026-05-29,132,132,0,0
3Q_sim14,CL,2026-06-01,232,232,0,0
3Q_sim14,CL,2026-06-02,5,5,0,0
3Q_sim14,CL,2026-06-23,35,35,0,0
